"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Description","Stock","Sold","Subtotal","Discounts","Subtotal w/ Discounts","Total","Cost","Profit","Margin"
"210000003948","","","34-056-76","","TEKTRO AURIGA REAR HYD DISC BRAKE","8","1","$96.00","$0.00","$96.00","$108.48","$48.00","$48.00","50%"
"210000003532","770612325364","","890717-01","","EVO, E-Tec GS-1, Free Standing Rack","67","2","$64.00","$0.00","$64.00","$72.32","$31.98","$32.02","50.03%"
"210000000093","","","","","True Rotor","0","1","$15.00","$0.00","$15.00","$16.95","$0.00","$15.00","100%"
"210000000230","4715910000809","","250186-02","jagbcss","JAG RD SPRT SLK SS BRK 100PCS","0","12","$60.00","$0.00","$60.00","$67.80","$7.68","$52.32","87.2%"
"210000001280","4715910019238","","jagbh","","JAG SPT CGX-SL BRK OUT 50M BLK","0","18","$18.00","$0.00","$18.00","$20.34","$5.40","$12.60","70%"
"210000003554","058817274541","","250730-02","","49N CARTRIDGE STYLE ROAD BRAKE PADS","9","4","$60.00","$0.00","$60.00","$67.80","$21.16","$38.84","64.73%"
"210000004193","725012028582","","650047-04","","CatEye, Velo Wireless (Urban), Cyclocomputer, Black","21","3","$195.00","$6.50","$188.50","$213.01","$94.47","$94.03","49.88%"
"210000001629","768686677670","","BL-7068254","","16G CO2 BULK THREADEDCARTRIDGES","27","3","$5.97","$0.00","$5.97","$6.75","$5.96","$0.01","0.2%"
"210000003370","770612335912","","020175-14","","EVO, Presta, Tube, Length: 48mm, 700C, 23-25C","154","10","$76.58","$0.00","$76.58","$86.54","$22.90","$53.68","70.1%"
"210000003371","","","020175-16","770612335936","EVO, Presta, Tube, Length: 80mm, 700C, 23-25C","8","2","$5.58","$0.00","$5.58","$6.31","$5.58","$0.00","0%"
"210000000364","","","Gold tune","","Bike Tune","0","9","$800.00","$0.00","$800.00","$904.00","$0.00","$800.00","100%"
"210000000189","058817934254","","173626-01","","49N LOCK-DOWN PRFRMNC MTB GRIP","2","4","$88.00","$1.76","$86.24","$97.45","$44.00","$42.24","48.98%"
"210000000229","4715910000786","","250186-01","jagbcssmtn","JAG MTN SPRT SLK SS BRK 100PCS","-7","16","$80.00","$0.00","$80.00","$90.40","$25.60","$54.40","68%"
"210000000231","4715910019238","","250191-01","jagbh","JAG SPT CGX-SL BRK OUT 50M BLK","-14","28","$28.00","$0.00","$28.00","$31.64","$14.00","$14.00","50%"
"210000004195","799403297505","","650251-01","","Delta, Smart Phone Holder XL","15","3","$135.00","$4.50","$130.50","$147.47","$52.71","$77.79","59.61%"
"210000002215","","","spoke","","spoke","0","62","$124.00","$0.00","$124.00","$140.12","$31.00","$93.00","75%"
"210000000131","","","","","True Rear Wheel","0","15","$440.00","$0.00","$440.00","$497.20","$0.00","$440.00","100%"
"210000002801","4710944252255","","255417-04","","SUNRACE BBS15 SQ TAP BB 68X113","0","1","$25.00","$0.00","$25.00","$28.25","$7.69","$17.31","69.25%"
"210000003750","621920540010","","54-026-01","","26 x 1.50-2.10 SV TUBE","-7","33","$264.00","$1.28","$262.72","$296.87","$95.70","$167.02","63.57%"
"210000003392","","","009-0350","","Bryton smart rider 330E","0","1","$160.00","$24.00","$136.00","$153.68","$89.99","$46.01","33.83%"
"210000004085","763477001245","","340577-02","","PARK TOOL COTTERLESS CRANK PULLER","6","1","$26.00","$3.90","$22.10","$24.97","$11.16","$10.94","49.5%"
