"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Description","Stock","Sold","Subtotal","Discounts","Subtotal w/ Discounts","Total","Cost","Profit","Margin"
"210000002109","","","RIM","","RIM TAPE","0","7","$70.00","$0.00","$70.00","$79.10","$14.00","$56.00","80%"
"210000003456","770612336094","","020176-12","","EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125","276","9","$72.00","$0.00","$72.00","$81.36","$22.41","$49.59","68.88%"
"210000000125","","","","","Install Tube","0","7","$60.00","$0.00","$60.00","$67.80","$0.00","$60.00","100%"
"210000004562","768686264962","","","GR-7112782","AGILIS MIPS HIGHLIGHT YELLOW M","0","1","$150.00","$0.00","$150.00","$169.50","$70.50","$79.50","53%"
"210000004437","770612335585","","","620747-01","EVO, NiteBright 60/30, Light, Set, Black","-2","2","$82.00","$4.10","$77.90","$88.03","$37.58","$40.32","51.76%"
"210000001565","770612290327","","130080-03","","EVO, Power Guard LT, Pre-assembled fender set with extra long mud flap 26 x 1.9 to 2.1 (width: 60mm)","0","1","$55.00","$5.50","$49.50","$55.94","$26.09","$23.41","47.29%"
"210000001572","764459311420","","640015-02","","Mirrycle, Brass Duet Bell, Chrome","32","1","$20.00","$2.00","$18.00","$20.34","$9.49","$8.51","47.28%"
"210000004401","","","","042-2540","Smoothie Matte Black M","2","1","$610.00","$0.00","$610.00","$689.30","$421.99","$188.01","30.82%"
"210000004687","","","","04-4641","CITY SLD MATTE BLK L/XL","4","1","$160.00","$32.00","$128.00","$144.64","$79.99","$48.01","37.51%"
"210000003846","643187017333","3420581780011","710194-01","","Zefal, Pulse B2, Bottle Cage, Composite, Black, 31g","4","1","$25.00","$2.50","$22.50","$25.43","$12.49","$10.01","44.49%"
"210000001638","886798014913","","C-1873101071","","PODIUM CHILL 24OZWHITE/BLACK","3","1","$26.00","$2.60","$23.40","$26.44","$12.48","$10.92","46.67%"
"210000003373","768661114763","4712511827088","171210","","EXPLORER TUBULAR RACK","7","1","$58.00","$5.80","$52.20","$58.99","$28.75","$23.45","44.92%"
"210000004244","817966010307","","341011-06","","FEEDBACK VELO WALL RACK","4","1","$63.00","$6.30","$56.70","$64.07","$37.50","$19.20","33.86%"
"210000001956","058817275326","","160030-01","","12.52.00X2.25 SIDE VALVE TUBE","1","1","$10.00","$0.00","$10.00","$11.30","$5.00","$5.00","50%"
"210000004346","","","","10-112-49","Clamp Thread for Carrier 31.8mm","0","1","$0.00","$0.00","$0.00","$0.00","$7.69","$-7.69",""
"210000002736","641740134701","","V-354-323-2","","ZAFFIRO PRO HOME TRAINER 23-622 FOLD RED","17","1","$65.00","$0.00","$65.00","$73.45","$27.36","$37.64","57.91%"
"210000004195","799403297505","","650251-01","","Delta, Smart Phone Holder XL","15","1","$46.00","$4.60","$41.40","$46.78","$18.40","$23.00","55.57%"
